51718;"2024-10-15;"В Выборгском замке появился бронзовый кот Филимон";"null";"Он одет в пальто.";https://kudago.com/spb/news/v-vyiborgskom-zamke-poyavilsya/;0;0;0.5
51716;"2024-10-15;"Спектакль окончен: рецензия на фильм «Джокер: Безумие на двоих»";"null";"В мировой прокат вышел сиквел «Джокера» с подзаголовком «Безумие на двоих». Продолжение мрачного хита о злодее представляет собой невнятный микс мюзикла и судебной драмы. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.";https://kudago.com/all/news/retsenziya-na-film-dzhoker-bezumie-na-dvoih/;0;0;0.5
51714;"2024-10-15;"Грибники из Петербурга и Ленобласти хвастаются полными корзинами";"null";"Заморозки тихой охоте не помеха.";https://kudago.com/spb/news/gribniki-iz-peterburga-i/;0;0;0.5
51713;"2024-10-15;"Роман с призраком: рецензия на фильм «Сидони в Японии»";"null";"Кинопрокат радует фестивальными новинками. На этот раз на больших экранах можно увидеть ленту с недавнего Венецианского кинофестиваля — фильм Элиз Жирар с Изабель Юппер, Цуёси Ихара и Аугустом Дилем в главных ролях. Медленная драма о скорби и спокойной любви — то, что нужно этой осенью. О прелестях и тонкостях этой чудесной работы читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.";https://kudago.com/all/news/retsenziya-na-film-sidoni-v-yaponii/;0;0;0.5
51679;"2024-10-11;"Британцы снимут спин-офф «Гордости и предубеждения»";"null";"Он расскажет о младшей сестре  Элизабет Беннет.";https://kudago.com/all/news/britantsyi-snimut-spin-off/;0;0;0.5
51678;"2024-10-11;"В России выпустили книгу о пет-френдли культуре";"null";"Это сборник советов по организации удобного пространства для четвероногих.";https://kudago.com/all/news/v-rossii-vyipustili-knigu-o-pet-/;0;0;0.5
51683;"2024-10-11;"Северное сияние наблюдали по всей России";"null";"В выходные ждут новую серию «небесного шоу».";https://kudago.com/all/news/severnoe-siyanie-nablyudali-po/;0;0;0.5
51567;"2024-10-11;"«Мне даже сон снился, как я в красном платье поднимаюсь на сцену за Грэмми»: интервью с Baby Cute";"null";"Восходящая звезда лейбла Gazgolder рассказала в интервью KudaGo, что считает своим главным достижением, как реагирует на критику в соцсетях и когда выйдет первый альбом.";https://kudago.com/all/news/intervyu-baby-cute/;0;0;0.5
51677;"2024-10-11;"«Просто я такой, и здравствуйте»: почему стоит посетить выставку «Виктор Цой. Легенда», даже если вы не его фанат";"newsAPI.dto.News$Place@184f6be2";"С чем у вас ассоциируется Виктор Цой и какие чувства вызывает его музыка? Понять легенду и погрузиться в атмосферу его времени приглашает выставка-байопик, которая два года назад уже поразила жителей столицы, а теперь в обновлённом виде открылась на родине музыканта. Посетить экспозицию можно с 12 октября в «Севкабель Порту», а мы расскажем, чем она запомнилась нам и почему на ней понравится не только фанатам музыки «Кино».";https://kudago.com/spb/news/pochemu-stoit-posetit-vystavku-viktor-coj-legenda/;0;0;0.5
51676;"2024-10-10;"Составили рейтинг лучших хорроров всех времён";"null";"В топ-10 — только картины ХХ века.";https://kudago.com/all/news/luchshie-horrory-vseh-vremyon/;0;0;0.5
51674;"2024-10-10;"Статуя лисёнка из посёлка Лисий Нос вернулась на своё место";"null";"Она была на реставрации.";https://kudago.com/spb/news/statuya-lisenka-iz-poselka-lisij/;0;0;0.5
51673;"2024-10-10;"ВКонтакте отмечает 18-летие";"null";"Соцсеть поздравила пользователей, которым тоже исполнилось 18 в этот день.";https://kudago.com/all/news/vkontakte-otmechaet-18-letie/;0;0;0.5
51672;"2024-10-10;"Эрмитаж рассказал о планах на 2025 год";"null";"В следующем году музей проведёт больше 30 выставок.";https://kudago.com/spb/news/ermitazh-rasskazal-o-planah-na/;0;0;0.5
51670;"2024-10-10;"В Петербурге завершили благоустройство бульвара Новаторов";"null";"В Кировском районе новое пространство для прогулок.";https://kudago.com/spb/news/v-peterburge-zavershili-blagoustrojstvo-bulvara-novatorov/;0;0;0.5
